Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Cost_FN,Cost_FP
0,0,0,0,2,3,0,0.1,0,0.6,May,2,10,3,1,Returning_Visitor,FALSE,FALSE,80.83605066,77.63627118
2,84.5,0,0,17,596.0833333,0,0.03697479,0,0,May,2,4,3,3,Returning_Visitor,FALSE,FALSE,56.50028471,67.46376316
0,0,1,0,1,102,0,0.1,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE,FALSE,62.16516872,73.2934448
0,0,0,0,10,313.3333333,0.046969697,0.087878788,8.397818182,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE,25.23563046,63.32386542
4,85,0,0,22,452.5833333,0,0.008333333,107.94,0,May,2,2,6,4,New_Visitor,FALSE,TRUE,90.81999043,69.26694867
3,72.5,4,148,24,377.5,0.006666667,0.02,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,83.08217133,65.59151105
0,0,0,0,51,1620.183333,0.004313725,0.02129085,0,1,May,2,2,8,3,Returning_Visitor,TRUE,FALSE,83.65909871,87.42929114
0,0,0,0,3,18,0,0.066666667,0,0.2,May,2,2,2,5,Returning_Visitor,FALSE,FALSE,96.22079111,1.791372979
0,0,0,0,41,963,0,0.015811966,0,0,May,2,2,6,1,Returning_Visitor,FALSE,FALSE,99.91174819,26.99334379
2,5,0,0,0,0,0,0.066666667,0,0.8,May,1,1,8,5,New_Visitor,FALSE,FALSE,83.54406055,59.0399362
2,73,0,0,11,327.6666667,0.033333333,0.033333333,0,0.2,May,3,2,3,13,Returning_Visitor,FALSE,FALSE,69.95124814,39.50513523
0,0,0,0,6,45.33333333,0.033333333,0.066666667,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE,11.50918201,22.14146823
0,0,0,0,29,743.1666667,0,0.006896552,0,0,May,1,1,6,4,Returning_Visitor,FALSE,FALSE,42.01449098,80.38171077
5,35.75,0,0,22,679.5,0,0.014666667,10.07328,0,May,2,2,8,3,Returning_Visitor,FALSE,FALSE,91.31983265,34.24106552
0,0,0,0,6,34,0.133333333,0.166666667,0,0.4,May,3,2,4,13,Returning_Visitor,FALSE,FALSE,5.685316032,35.87072753
8,149.5,0,0,55,2598.991667,0.003278689,0.008196721,48.72995628,0,May,2,4,8,2,Returning_Visitor,TRUE,FALSE,89.36934844,74.57779487
0,0,0,0,2,53,0,0.1,0,0,May,4,2,4,13,Returning_Visitor,FALSE,FALSE,23.57505596,27.64708482
3,91.5,0,0,36,1266.5,0.038888889,0.052777778,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE,FALSE,74.8763289,0.922128422
5,117.3333333,4,82,33,813.3888889,0.028205128,0.050940171,0,0,May,3,2,8,4,Returning_Visitor,TRUE,FALSE,70.42327844,14.99679366
13,388.3,8,417,67,6483.775,0.00375,0.01725,24.27165,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE,39.94086218,12.97875401
0,0,0,0,4,206.5,0,0.016666667,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE,64.83202828,36.27109563
1,27,2,22,16,408.25,0,0.014117647,0,0,May,4,1,1,4,Returning_Visitor,FALSE,FALSE,74.26935736,52.75077056
8,245.0833333,1,194,93,3646.966667,0.005154639,0.022696032,4.629470103,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE,52.64794986,44.39256297
3,13,0,0,26,2058.5,0,0.039506173,8.887111111,1,May,2,2,1,3,Returning_Visitor,TRUE,TRUE,71.3508294,74.81963156
0,0,1,0,50,1115.459524,0.007843137,0.015686275,0,0,May,3,2,6,4,Returning_Visitor,TRUE,FALSE,5.064499799,66.09909809
0,0,0,0,2,19,0,0.1,0,1,May,1,2,3,2,Returning_Visitor,TRUE,FALSE,80.18584591,28.88325963
4,214,1,0,5,259,0,0.0375,0,0,May,1,1,1,3,New_Visitor,TRUE,FALSE,24.62720624,58.25378236
3,99,0,0,23,831.6904762,0.004166667,0.019444444,0,0,May,3,2,4,13,Returning_Visitor,FALSE,FALSE,5.365524377,94.12667544
0,0,0,0,10,126.8333333,0.04,0.06,0,0,May,2,5,1,1,Returning_Visitor,FALSE,FALSE,28.24482888,40.51909402
5,52.5,0,0,24,1365.5,0.002777778,0.03,0,0,May,2,7,7,4,Returning_Visitor,TRUE,FALSE,6.508479362,27.34606194
0,0,0,0,52,1624.223485,0.007692308,0.032692308,0,1,May,2,2,7,6,Returning_Visitor,TRUE,FALSE,15.25133815,14.22829395
0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,5,13,Returning_Visitor,FALSE,FALSE,78.26565405,63.26778672
0,0,0,0,20,1511,0,0.025,0,0.6,May,2,2,3,6,Returning_Visitor,FALSE,FALSE,26.73949768,54.0380091
0,0,0,0,26,364.6666667,0.065384615,0.086538462,0,0.8,May,2,2,3,13,Returning_Visitor,FALSE,FALSE,24.756291,17.32158736
5,142.5,1,56,29,1073.5,0,0.016129032,0,0,May,1,1,5,4,Returning_Visitor,FALSE,FALSE,22.53134149,7.962785667
1,4,0,0,24,957.9,0.025,0.032638889,22.74458333,0.4,May,3,2,6,13,Returning_Visitor,FALSE,TRUE,16.24468469,92.07839628
0,0,0,0,5,134,0.02,0.026666667,0,0,May,1,2,2,2,Returning_Visitor,TRUE,FALSE,68.65377134,91.03044607
0,0,0,0,38,1608.5,0.005263158,0.034210526,0,0.6,May,2,2,5,1,Returning_Visitor,FALSE,FALSE,7.352908015,84.31452595
3,37,1,9,17,1075.713095,0.011111111,0.034920635,0,0,May,3,2,1,2,Returning_Visitor,TRUE,FALSE,83.830621,83.56860576
0,0,0,0,16,994.5757576,0.0375,0.034583333,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,49.16298723,57.86485715
0,0,0,0,29,1137.166667,0,0.007142857,22.27457143,0,May,1,8,1,11,Returning_Visitor,TRUE,TRUE,91.38671079,23.63345868
5,543,6,320.5,20,2039,0,0.016296296,25.38925926,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE,64.2509515,89.96543263
0,0,0,0,8,222,0,0.028571429,53.47457143,0,May,1,1,1,2,New_Visitor,TRUE,TRUE,90.45972197,97.2064243
0,0,0,0,4,108,0,0.05,0,0.8,May,3,2,3,2,Returning_Visitor,FALSE,FALSE,39.4859605,69.59763407
5,79,1,12,54,1603.333333,0.005084746,0.025423729,0,0.4,May,2,2,6,4,Returning_Visitor,FALSE,FALSE,77.77482312,95.45489088
0,0,0,0,3,0,0.2,0.2,0,0,May,1,1,9,4,Returning_Visitor,TRUE,FALSE,46.84756439,98.98167228
0,0,0,0,6,56.5,0.066666667,0.116666667,0,0,May,2,6,1,3,Returning_Visitor,TRUE,FALSE,4.307173706,85.50726955
0,0,0,0,19,522,0.021052632,0.034210526,0,0,May,2,2,7,2,Returning_Visitor,FALSE,FALSE,69.01846355,47.49506948
8,143.1666667,1,22,87,2531.060479,0.006896552,0.017705157,0.860484729,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE,19.88343417,20.68476448
0,0,0,0,33,601.9714286,0.006451613,0.012903226,0,0,May,2,2,7,13,Returning_Visitor,FALSE,FALSE,11.73287932,70.95366018
0,0,0,0,18,862,0.044444444,0.062962963,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE,90.10370321,31.13360128
2,738,0,0,26,1840.666667,0.008,0.042,0,0,May,2,2,7,13,Returning_Visitor,FALSE,FALSE,77.85003118,56.88767935
4,132,0,0,85,2299.391667,0.003065134,0.013546798,0,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE,68.49391768,65.16878893
2,9.166666667,2,24,80,5426.022078,0.01287478,0.033915963,0,0,May,2,2,6,13,Returning_Visitor,FALSE,FALSE,0.237483668,20.15707555
8,245.1666667,2,114.5,129,3098.912088,0,0.001704261,9.073052632,0,May,2,4,1,4,Returning_Visitor,TRUE,FALSE,94.51353821,26.97185779
0,0,0,0,3,8,0,0.1,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE,55.74040084,85.9114071
0,0,0,0,19,337.1666667,0,0.003508772,0,1,May,1,1,9,3,Returning_Visitor,TRUE,FALSE,98.44629545,27.14288816
8,246.5,0,0,74,2326.666667,0,0.002597403,5.015272727,0,May,2,4,3,2,New_Visitor,FALSE,FALSE,70.4472868,5.156895519
0,0,0,0,4,64,0,0.05,0,0.4,May,2,5,3,1,Returning_Visitor,FALSE,FALSE,96.37360038,31.21963785
4,65.16666667,0,0,31,736.7833333,0,0.008823529,0,0.6,May,2,2,8,3,Returning_Visitor,FALSE,FALSE,32.64154289,81.20904898
7,156.9,0,0,32,1123.691667,0.002702703,0.011312741,6.588,0,May,3,5,7,2,New_Visitor,FALSE,TRUE,16.89265772,24.98897056
0,0,0,0,50,1232.02684,0,0.001666667,173.4697917,0,May,2,2,9,2,New_Visitor,FALSE,TRUE,60.38893226,55.18789863
4,74.21428571,0,0,32,1367.630952,0.008928571,0.0203125,50.82975,0,May,3,2,1,2,Returning_Visitor,TRUE,TRUE,26.77262126,2.327349388
0,0,0,0,4,39,0,0.05,0,0,May,2,2,8,3,Returning_Visitor,FALSE,FALSE,40.79860898,0.867810279
5,210.7777778,3,215,33,1887.694444,0.008571429,0.032380952,11.69485714,0,May,3,2,3,13,Returning_Visitor,FALSE,TRUE,22.75253954,62.47962664
0,0,0,0,5,48,0.08,0.093333333,0,0.8,May,3,2,4,13,Returning_Visitor,FALSE,FALSE,88.71008568,10.2706891
0,0,7,1222.75,11,443,0.035294118,0.041176471,0,0,May,1,2,3,2,Returning_Visitor,FALSE,FALSE,65.94175395,0.032942741
3,92.16666667,1,39,46,1388.866667,0.004166667,0.029444444,24.40764444,0,May,2,4,2,2,Returning_Visitor,FALSE,FALSE,75.66435566,11.09867086
3,102,0,0,18,1107.466667,0.022222222,0.029444444,0,0.2,May,1,1,6,3,Returning_Visitor,FALSE,FALSE,33.65629307,52.78393082
1,37,0,0,81,2533.833333,0.002531646,0.010230908,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE,97.8799225,82.54400716
0,0,0,0,2,51,0,0.05,0,0,May,3,2,1,7,Returning_Visitor,TRUE,FALSE,74.47028843,99.47377736
0,0,0,0,3,9,0.066666667,0.133333333,0,0,May,2,2,2,3,Returning_Visitor,TRUE,FALSE,71.49638233,7.908282313
2,51,0,0,23,637.5,0,0.009090909,0,0,May,2,2,3,13,Returning_Visitor,FALSE,FALSE,52.67260753,9.782644492
3,90.51111111,0,0,24,669.9166667,0,0.002777778,0,0,May,2,2,4,3,New_Visitor,FALSE,FALSE,19.80441645,45.0564728
0,0,1,3,29,1005.946429,0.006666667,0.013333333,0,0.8,May,2,2,5,5,Returning_Visitor,FALSE,FALSE,74.47270437,90.34217472
2,37,0,0,24,1270.166667,0.013043478,0.017391304,0,0,May,2,2,1,6,Returning_Visitor,FALSE,FALSE,84.48353875,23.10086585
8,185,0,0,14,186.1666667,0.021052632,0.035087719,0,0,May,3,2,3,4,Returning_Visitor,FALSE,FALSE,4.501388923,83.09823327
0,0,0,0,8,140.5,0.025,0.05,0,0,May,2,4,1,3,Returning_Visitor,FALSE,FALSE,79.59882187,93.04566908
0,0,0,0,9,147,0.022222222,0.014814815,0,0,May,2,2,7,3,Returning_Visitor,FALSE,FALSE,96.53864537,64.30257121
0,0,0,0,20,769.5,0,0.052,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE,98.27497206,9.818198897
0,0,0,0,1,0,0.2,0.2,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE,89.28756737,3.894922398
1,21,0,0,20,973.5833333,0.00952381,0.016190476,0,0,May,2,2,3,4,Returning_Visitor,TRUE,FALSE,73.92296428,28.65758339
0,0,2,40,12,306.3333333,0.028571429,0.078571429,0,0.8,May,2,6,7,13,Returning_Visitor,FALSE,FALSE,68.73583741,17.30775185
0,0,0,0,2,10,0,0.1,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,94.47826614,56.23053493
0,0,0,0,60,3386,0.025333333,0.063888889,0,0.8,May,2,2,1,6,Returning_Visitor,FALSE,FALSE,22.07699758,1.433404498
3,131,0,0,8,117.6666667,0,0.006666667,0,0,May,1,1,4,5,New_Visitor,TRUE,FALSE,21.37994144,81.2199435
1,0,0,0,1,0,0.2,0.2,0,0.6,May,1,1,4,2,Returning_Visitor,FALSE,FALSE,53.62120486,67.69897742
0,0,0,0,9,143.5,0,0.033333333,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE,81.39896361,13.31518487
0,0,0,0,11,1160,0,0.018181818,20.60836364,0,May,2,2,1,4,New_Visitor,FALSE,TRUE,30.93563405,88.38745586
0,0,0,0,32,1324.666667,0.056666667,0.09047619,10.3976,1,May,2,2,7,1,Returning_Visitor,TRUE,FALSE,87.97882748,46.18754811
4,165,0,0,22,1058.189474,0,0.022173913,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE,76.61916808,84.18878318
1,6,0,0,29,354.8333333,0,0.010344828,0,0,May,1,1,1,1,Returning_Visitor,TRUE,FALSE,27.94862905,49.00442343
1,6,0,0,53,2241.5,0.003846154,0.026923077,0,0.4,May,2,4,9,20,Returning_Visitor,FALSE,FALSE,33.00122673,95.79545247
3,30,0,0,37,518,0,0.015384615,0,0,May,2,10,1,3,Returning_Visitor,FALSE,FALSE,55.00131738,32.91942643
3,222.5,0,0,11,764.5,0.015384615,0.043589744,0,0,May,2,2,6,11,Returning_Visitor,FALSE,FALSE,85.85146482,14.18513076
0,0,0,0,17,582.4,0.066666667,0.071111111,0,0.2,May,3,2,4,13,Returning_Visitor,FALSE,FALSE,62.11110738,27.85818847
2,8.5,0,0,3,25.5,0,0.028571429,0,0,May,2,2,5,4,Returning_Visitor,FALSE,FALSE,95.62207719,97.84913766
15,641.5357143,3,298.6666667,13,798.5357143,0,0.011594203,0,0,May,3,2,2,4,Returning_Visitor,FALSE,FALSE,60.49558608,17.75136977
0,0,0,0,25,629.5,0,0.01447619,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE,18.12159783,75.53553804
0,0,0,0,8,623.0769231,0,0.010884354,0,0,May,3,2,4,3,Returning_Visitor,FALSE,FALSE,27.51235243,94.90020748
10,815.7666667,3,618,129,6657.151362,0.010917582,0.022102102,0,0.4,May,2,2,2,2,Returning_Visitor,FALSE,FALSE,80.61477609,54.8609811
7,128.1666667,1,41,89,2213.819048,0.013541667,0.034151181,0.936979167,0.4,May,3,2,1,6,Returning_Visitor,FALSE,FALSE,8.706348441,33.86385609
0,0,0,0,41,647.8166667,0.0125,0.026666667,0,0.4,May,2,2,6,1,Returning_Visitor,FALSE,FALSE,64.83313625,26.89238328
6,203.5,0,0,13,645.5,0,0.004166667,0,0.6,May,2,2,3,2,New_Visitor,FALSE,FALSE,32.52475543,42.65020662
10,1271.5,0,0,41,1221.138095,0,0.007801418,71.46597872,0,May,2,2,2,4,Returning_Visitor,FALSE,TRUE,1.344402668,5.01559649
0,0,0,0,34,606.7857143,0.017647059,0.040441176,0,0.4,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,62.72236446,65.61792145
11,494.1666667,4,151,180,4773.335638,0.000537634,0.008600444,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE,27.22522902,31.29569088
13,313.0333333,0,0,135,3700.495815,0.004662005,0.014626073,3.348407692,0,May,2,4,1,4,Returning_Visitor,FALSE,FALSE,35.68147512,76.36818894
0,0,2,30.66666667,13,307.5714286,0.013333333,0.052777778,0,1,May,1,1,1,2,Returning_Visitor,TRUE,FALSE,81.06186143,8.079463142
0,0,0,0,3,293.5,0,0.133333333,0,0.4,May,2,2,1,5,Returning_Visitor,FALSE,FALSE,33.04293807,60.3788643
3,61.19642857,0,0,24,747.4,0.028985507,0.025793651,26.34343478,0.4,May,3,2,6,11,Returning_Visitor,FALSE,FALSE,75.16504598,18.38129477
2,10,5,53,37,1578,0,0.0125,0,0.8,May,2,2,7,4,Returning_Visitor,FALSE,FALSE,97.96408465,12.20360286
3,602,0,0,64,1810.966667,0.003174603,0.012962963,0,0,May,3,2,1,6,Returning_Visitor,FALSE,FALSE,75.02743431,18.93798831
0,0,0,0,4,118,0,0.025,0,0,May,1,1,8,3,Returning_Visitor,FALSE,FALSE,67.23132094,39.49757888
0,0,0,0,8,710,0,0.025,45.4895,0.8,May,1,1,6,4,Returning_Visitor,FALSE,TRUE,83.54341728,66.98444748
0,0,0,0,4,87.5,0,0.05,0,0,May,2,2,4,3,Returning_Visitor,FALSE,FALSE,86.42731866,85.7712713
0,0,0,0,10,338.5,0,0.02,32.382,0,May,2,2,2,1,Returning_Visitor,FALSE,TRUE,30.46558174,43.27203085
0,0,0,0,9,237.3333333,0,0.031666667,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,68.64756583,37.53444649
0,0,0,0,27,190.25,0.016,0.04,0,0.2,May,2,2,3,3,Returning_Visitor,FALSE,FALSE,14.93930072,23.62433746
0,0,0,0,11,500,0,0.02,44.388,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE,39.8682329,11.00561245
0,0,0,0,2,54,0.05,0.15,0,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE,99.55674994,83.83499099
3,19,0,0,53,2544.166667,0.00617284,0.016049383,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE,62.58149131,10.07805104
11,157.0583333,5,514,79,2605.702273,0,0.006407828,14.8513125,0,May,2,2,7,3,Returning_Visitor,FALSE,TRUE,89.28190307,39.8257759
4,203.5,0,0,8,296.55,0,0.02,0,0,May,1,1,8,2,Returning_Visitor,FALSE,FALSE,31.23467782,7.456398545
6,99.5,0,0,11,143,0,0.014285714,0,0,May,2,10,8,2,Returning_Visitor,FALSE,FALSE,5.721857204,3.040287856
2,279.5,0,0,5,426,0,0.014285714,0,0,May,1,1,4,2,Returning_Visitor,TRUE,FALSE,89.63354856,42.85348573
11,334.75,0,0,20,598.7785714,0,0.007692308,26.59353846,0.2,May,2,10,1,5,New_Visitor,FALSE,TRUE,18.22657375,5.534503536
0,0,0,0,9,120,0.022222222,0.066666667,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE,38.95646295,28.16345491
0,0,0,0,1,0,0.2,0.2,0,0.2,May,1,1,4,3,Returning_Visitor,FALSE,FALSE,58.51827363,41.08624227
4,144.5,0,0,19,885.125,0.021052632,0.050877193,0,0.6,May,3,2,6,13,Returning_Visitor,FALSE,FALSE,86.93586457,4.604305823
0,0,0,0,3,48,0.066666667,0.066666667,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,10.14845418,3.325013995
0,0,0,0,27,783.25,0.014814815,0.033227513,0,0.6,May,2,10,3,3,Returning_Visitor,FALSE,FALSE,55.65220048,41.9584805
2,282.5,0,0,17,451,0.0625,0.085416667,0,0,May,3,2,3,13,Returning_Visitor,FALSE,FALSE,65.98087283,40.69792693
0,0,0,0,15,259.6666667,0,0.026666667,0,0,May,1,1,2,2,Returning_Visitor,TRUE,FALSE,63.81155756,22.19962349
0,0,0,0,1,0,0.2,0.2,0,0,May,2,10,3,1,Returning_Visitor,FALSE,FALSE,97.54094732,21.53017853
2,46.33333333,0,0,11,177.4047619,0.016666667,0.038194444,0,0,May,3,2,5,4,Returning_Visitor,FALSE,FALSE,1.974919055,40.52680137
0,0,0,0,5,24,0,0.05,0,0.2,May,2,2,4,1,Returning_Visitor,FALSE,FALSE,49.44535481,45.38743716
0,0,0,0,6,99,0.066666667,0.083333333,0,0.2,May,2,2,2,2,Returning_Visitor,FALSE,FALSE,22.11291512,83.89972333
5,321.6666667,7,460,46,1900.896078,0.017156863,0.031932773,0,1,May,1,1,3,1,Returning_Visitor,TRUE,FALSE,66.18730336,82.69873313
0,0,0,0,21,1296.716667,0,0.007017544,70.01826316,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE,0.799197439,7.791617962
0,0,1,11,35,926.6690476,0.016666667,0.054930556,0,1,May,2,2,1,4,Returning_Visitor,TRUE,FALSE,62.94801491,9.197772684
2,29,0,0,2,15,0,0.066666667,0,0,May,2,2,3,6,Returning_Visitor,TRUE,FALSE,58.50612875,10.02394396
7,84.66666667,2,60,110,5343.049577,0.00877193,0.029643028,0,0.8,May,1,1,1,2,Returning_Visitor,FALSE,FALSE,40.52621573,83.57185604
3,54,0,0,26,1296.183333,0.036781609,0.060344828,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE,94.92319505,33.59353419
0,0,0,0,1,0,0.2,0.2,0,0.8,May,2,2,3,13,Returning_Visitor,FALSE,FALSE,72.58338039,1.693601408
4,94,0,0,34,1159.666667,0.005714286,0.019142857,16.12416,0,May,1,8,1,4,Returning_Visitor,FALSE,FALSE,61.09628802,92.94411805
1,70,0,0,24,496.6666667,0,0.002173913,0,0,May,1,1,1,2,New_Visitor,FALSE,FALSE,42.66317747,29.8286894
0,0,0,0,65,624.6248956,0,0.02359375,0,0.8,May,2,5,4,2,Returning_Visitor,FALSE,FALSE,69.5617233,66.19369349
0,0,0,0,9,177.3333333,0.066666667,0.088888889,0,1,May,3,2,4,1,Returning_Visitor,TRUE,FALSE,24.41075952,55.18044185
10,253.9,7,218,91,2869.788095,0.002,0.005452381,0,0,May,3,2,3,4,Returning_Visitor,FALSE,FALSE,94.96400686,26.95355649
0,0,0,0,6,210.2,0.055555556,0.068055556,0,0,May,3,2,4,20,Returning_Visitor,FALSE,FALSE,34.12622628,54.68378288
0,0,0,0,5,377,0,0.04,0,0.2,May,2,2,6,4,Returning_Visitor,FALSE,FALSE,4.509398154,84.80868922
2,44,2,53,8,667.6666667,0,0.018181818,56.62363636,0,May,2,2,1,4,Returning_Visitor,TRUE,TRUE,2.86589327,76.38386388
0,0,0,0,13,350.8333333,0,0.030769231,0,0.6,May,3,2,9,13,Returning_Visitor,FALSE,FALSE,20.12609144,55.92147389
7,105.75,0,0,124,3394.130159,0.001587302,0.012918871,5.921482086,0,May,2,2,3,11,Returning_Visitor,TRUE,FALSE,96.31647277,28.68530565
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE,31.96492927,46.45439774
0,0,0,0,7,70,0,0.028571429,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE,98.59332853,73.03743523
8,117.5,0,0,17,545.5,0,0.019047619,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE,42.96944725,90.13582128
0,0,0,0,33,1324.616667,0.009677419,0.043870968,0,0.2,May,2,2,1,4,Returning_Visitor,FALSE,FALSE,51.64835988,26.6747319
0,0,0,0,8,5,0.15,0.175,0,0.4,May,2,2,1,11,Returning_Visitor,FALSE,FALSE,40.27526362,94.31932071
1,512,0,0,5,322,0,0.06,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,51.71593106,47.33608243
2,100,1,12,44,1373.95,0,0.004545455,0,0,May,1,1,2,2,New_Visitor,TRUE,FALSE,87.08659455,34.60551696
0,0,0,0,2,0,0.2,0.2,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE,FALSE,26.41909506,48.04165487
0,0,0,0,12,655,0.036363636,0.063636364,0,0.8,May,2,2,1,6,Returning_Visitor,FALSE,FALSE,37.84650835,9.706961326
10,196,0,0,45,939.6333333,0.0125,0.015972222,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,74.65561886,83.78374584
17,975.75,0,0,40,3970.7,0.005555556,0.020381594,8.022839506,0.6,May,2,2,3,4,Returning_Visitor,FALSE,FALSE,47.51483907,70.09280617
1,7,1,2,43,2325.611905,0.00952381,0.01814059,0,0.8,May,3,2,1,4,Returning_Visitor,FALSE,FALSE,53.59911056,63.98858604
0,0,0,0,2,70,0,0.1,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE,67.8662898,97.26905276
0,0,0,0,12,99,0.176923077,0.192307692,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE,FALSE,56.43852824,51.63845374
2,143.8,1,0,6,90.75,0.022222222,0.055555556,0,0,May,3,2,8,3,Returning_Visitor,FALSE,FALSE,40.52919472,45.17410849
0,0,0,0,2,0,0.2,0.2,0,0,May,3,2,1,1,Returning_Visitor,TRUE,FALSE,98.95136108,97.64877379
3,32,0,0,6,209,0,0.022222222,0,0,May,2,4,1,2,New_Visitor,FALSE,FALSE,91.18192347,28.5289082
7,129.6666667,3,42,25,443.25,0.006451613,0.023297491,6.402612903,0,May,2,2,4,4,Returning_Visitor,TRUE,FALSE,70.61955792,95.30437932
10,323.55,0,0,46,1044.8,0.017021277,0.019756839,0,0,May,3,2,7,4,Returning_Visitor,FALSE,FALSE,66.43209807,9.896231107
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,41.36415399,53.61805344
0,0,0,0,34,783.5666667,0,0.005882353,62.07882353,0,May,2,2,1,6,Returning_Visitor,TRUE,TRUE,15.01271124,53.6385752
4,198.5,0,0,43,2124.833333,0,0.015151515,48.864,0,May,2,2,3,4,Returning_Visitor,TRUE,TRUE,89.9956448,79.50508462
4,153.25,0,0,19,402.7166667,0,0.003030303,57.474,0,May,2,2,5,4,New_Visitor,TRUE,TRUE,30.570128,8.285584542
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,2,19,Returning_Visitor,TRUE,FALSE,42.18736544,64.74764182
1,0,2,29,28,557.4047619,0.013793103,0.034154351,0,0.4,May,2,4,3,3,Returning_Visitor,FALSE,FALSE,60.26763387,13.58823701
0,0,0,0,7,34,0.114285714,0.142857143,0,0.8,May,2,6,6,13,Returning_Visitor,FALSE,FALSE,85.19504752,71.15336522
5,99,0,0,35,573,0,0.018918919,9.597405405,0.6,May,2,2,1,4,Returning_Visitor,FALSE,FALSE,90.3094644,8.882945307
1,5,0,0,53,1062.749495,0.007843137,0.019263449,0,0.4,May,1,1,1,4,Returning_Visitor,FALSE,FALSE,76.36189965,63.70637857
4,109.5,0,0,66,1231.2,0.006280193,0.028298931,10.45437681,1,May,2,2,1,4,Returning_Visitor,TRUE,FALSE,10.22463138,24.43257109
0,0,0,0,7,98.33333333,0.028571429,0.032653061,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE,47.66729421,85.50772698
7,1474.5,2,11.5,129,5293.824709,0.005072464,0.020659075,2.524993961,0.2,May,2,2,3,1,Returning_Visitor,FALSE,FALSE,8.679321413,99.7155624
2,38,0,0,77,1230.312302,0,0.003492063,79,0.6,May,2,4,4,2,Returning_Visitor,FALSE,FALSE,1.153593521,98.50121084
5,73,0,0,18,498.3333333,0.01,0.04,0,0,May,2,4,7,3,Returning_Visitor,FALSE,FALSE,28.5084863,82.94253218
0,0,0,0,15,225,0,0.026666667,0,0,May,2,2,7,3,Returning_Visitor,FALSE,FALSE,39.35033043,81.7084455
3,19.33333333,0,0,28,710.9083333,0.006451613,0.012903226,0,0,May,2,2,8,3,New_Visitor,FALSE,FALSE,43.65102282,53.298924
0,0,0,0,18,356.5,0.0125,0.025,0,0.6,May,2,2,3,2,New_Visitor,FALSE,FALSE,56.1213173,52.23236664
10,464.15,4,160.5,26,1975.633333,0.017647059,0.029411765,0,0.2,May,2,2,1,3,Returning_Visitor,FALSE,FALSE,99.82814449,90.35485882
0,0,0,0,21,248.8333333,0.01,0.0225,0,0,May,2,5,6,3,Returning_Visitor,FALSE,FALSE,76.68349459,91.69990037
0,0,1,2,12,1311,0.053333333,0.084722222,0,0,May,3,2,1,15,Returning_Visitor,FALSE,FALSE,25.34309444,90.32820571
0,0,0,0,22,2473.25,0.009090909,0.013383838,0,0,May,3,2,3,2,Returning_Visitor,FALSE,FALSE,10.04680379,4.946266337
